,x,y,filename,fringe,rx,ry,angle,cluster
1092,442,153,06240912_proc_00829.png,1.252100706,47,39,120.2739777,4
1100,431,163,06240912_proc_00832.png,1.839537859,52,38,104.6363757,4
1102,438,166,06240912_proc_00833.png,1.9297089580000002,47,40,92.02408307,4
1104,434,159,06240912_proc_00834.png,1.431042671,43,32,110.12887920000001,4
1107,445,157,06240912_proc_00837.png,1.8521614069999999,50,38,103.7068963,4
1110,450,152,06240912_proc_00838.png,2.137516022,44,37,108.6590703,4
1114,448,154,06240912_proc_00839.png,2.08230114,47,42,106.82415359999999,4
1118,458,157,06240912_proc_00840.png,1.6339464190000001,43,38,105.7442597,4
1122,442,160,06240912_proc_00843.png,1.556903124,49,36,110.13922009999999,4
1124,432,157,06240912_proc_00844.png,1.6637740140000001,44,33,97.07597785,4
1127,437,156,06240912_proc_00845.png,1.834403515,47,38,81.51808235,4
1135,450,157,06240912_proc_00849.png,2.064674377,48,43,111.11096470000001,4
1137,451,161,06240912_proc_00850.png,2.012310266,46,41,99.76053589,4
1139,451,156,06240912_proc_00851.png,1.3105793,45,39,99.97541365,4
1145,425,164,06240912_proc_00854.png,1.524711132,52,36,96.5362768,4
1148,443,157,06240912_proc_00855.png,2.2823379040000003,47,41,96.22378198,4
1151,442,159,06240912_proc_00856.png,2.19119215,47,41,95.09174643,4
1155,434,163,06240912_proc_00857.png,1.545742989,50,38,95.98340713,4
1158,445,160,06240912_proc_00860.png,1.645694971,49,41,105.5963861,4
1160,446,156,06240912_proc_00861.png,2.328202724,46,41,98.14757989,4
1162,447,159,06240912_proc_00862.png,1.4600090980000002,46,41,85.64633747,4
1169,447,156,06240912_proc_00866.png,2.178409576,49,41,88.08918195,4
1171,443,159,06240912_proc_00867.png,2.208860397,50,42,89.74524328,4
1173,433,158,06240912_proc_00868.png,1.725242138,50,36,108.2792298,4
1183,447,160,06240912_proc_00872.png,1.595921278,41,36,107.88431509999998,4
1187,440,159,06240912_proc_00873.png,1.683773756,42,36,103.10985579999999,4
1190,454,157,06240912_proc_00874.png,1.511953115,49,43,91.65280082,4
1195,441,156,06240912_proc_00877.png,1.879677534,43,34,85.95774629,4
1198,438,152,06240912_proc_00878.png,2.1500766280000003,47,39,98.66799933,4
1202,436,152,06240912_proc_00879.png,1.680235624,45,33,100.1070314,4
1206,456,156,06240912_proc_00882.png,1.396718264,43,37,90.40575854,4
1210,444,160,06240912_proc_00883.png,1.6345050330000002,46,39,92.26586494,4
1214,438,162,06240912_proc_00884.png,1.6718587880000002,44,35,103.19504870000002,4
