time,x,y,filename,fringe,rx,ry,angle,cluster,,,Area of ellipse,,,
0.000931037,216,153,06241902_proc_00014.png,1.687838554,45,41,12.5393761,1,,,5796.238446,14,.png,0.000931037
0.000997539,216,148,06241902_proc_00015.png,1.290188313,44,40,9.454783274,1,,,5529.20307,15,.png,0.000997539
0.001064042,215,147,06241902_proc_00016.png,1.276751041,45,41,11.45468828,1,,,5796.238446,16,.png,0.001064042
0.001130545,214,147,06241902_proc_00017.png,1.205394506,45,41,10.29591936,1,,,5796.238446,17,.png,0.001130545
0.001197047,214,146,06241902_proc_00018.png,1.318272591,46,41,13.32681666,1,,,5925.043745,18,.png,0.001197047
0.00126355,213,147,06241902_proc_00019.png,1.267867565,47,42,12.49160576,1,,,6201.503898,19,.png,0.00126355
0.001330053,214,148,06241902_proc_00020.png,1.194177628,46,42,8.90068247,1,,,6069.557007,20,.png,0.001330053
0.001396555,215,147,06241902_proc_00021.png,1.187082767,46,42,10.0608456,1,,,6069.557007,21,.png,0.001396555
0.001463058,215,147,06241902_proc_00022.png,1.130632401,45,41,7.035359942,1,,,5796.238446,22,.png,0.001463058
0.00152956,214,147,06241902_proc_00023.png,1.180922508,44,40,3.692735798,1,,,5529.20307,23,.png,0.00152956
0.018953249,201,154,06241902_proc_00285.png,1.224467278,51,36,151.6754292,1,,,5767.964112,285,.png,0.018953249
0.019219259,209,172,06241902_proc_00289.png,2.770765305,67,48,161.222222,1,,,10103.36197,289,.png,0.019219259
0.019684778,191,168,06241902_proc_00296.png,3.608178616,57,41,175.3491675,1,,,7341.902031,296,.png,0.019684778
0.01975128,211,157,06241902_proc_00297.png,2.004575729,44,30,40.63489907,1,,,4146.902303,297,.png,0.01975128
0.020083793,189,164,06241902_proc_00302.png,3.209620476,72,35,172.3923031,1,,,7916.813487,302,.png,0.020083793
0.020150296,188,169,06241902_proc_00303.png,4.333686829,73,40,170.824107,1,,,9173.450548,303,.png,0.020150296
0.020216799,220,160,06241902_proc_00304.png,3.084299088,56,39,174.5359071,1,,,6861.238355,304,.png,0.020216799
0.020682317,173,127,06241902_proc_00311.png,2.543990374,62,31,175.7950841,1,,,6038.14108,311,.png,0.020682317
0.020881825,222,168,06241902_proc_00314.png,3.518354416,55,38,177.7519124,1,,,6565.928646,314,.png,0.020881825
0.021147835,212,152,06241902_proc_00318.png,4.242562294,63,41,173.0389175,1,,,8114.733824,318,.png,0.021147835
0.021413846,207,162,06241902_proc_00322.png,4.120924473,61,39,173.7197661,1,,,7473.848923,322,.png,0.021413846
0.021613354,221,157,06241902_proc_00325.png,2.626332998,54,35,172.1417051,1,,,5937.610115,325,.png,0.021613354
0.021812862,208,160,06241902_proc_00328.png,3.095709324,60,39,175.236565,1,,,7351.326809,328,.png,0.021812862
0.021879364,206,174,06241902_proc_00329.png,3.53655386,61,40,156.5503674,1,,,7665.486075,329,.png,0.021879364
0.021945867,217,157,06241902_proc_00330.png,3.363501072,72,45,164.3053557,1,,,10178.7602,330,.png,0.021945867
0.022012369,223,139,06241902_proc_00331.png,2.993259907,55,37,147.7611246,1,,,6393.14105,331,.png,0.022012369
0.022078872,231,128,06241902_proc_00332.png,2.468776703,58,33,157.5939196,1,,,6013.008339,332,.png,0.022078872
0.022145375,225,151,06241902_proc_00333.png,3.260786295,56,36,143.5577852,1,,,6333.45079,333,.png,0.022145375
0.022544391,216,130,06241902_proc_00339.png,2.986647129,68,37,158.141472,1,,,7904.247116,339,.png,0.022544391
0.022610893,221,133,06241902_proc_00340.png,2.740664244,62,37,169.0629709,1,,,7206.813547,340,.png,0.022610893
0.022743898,207,162,06241902_proc_00342.png,3.482124329,55,34,173.5743847,1,,,5874.778262,342,.png,0.022743898
0.022810401,209,164,06241902_proc_00343.png,4.120559692,56,40,6.041247679,1,,,7037.167544,343,.png,0.022810401
0.022876904,220,173,06241902_proc_00344.png,2.197141171,58,38,3.638528429,1,,,6924.070209,344,.png,0.022876904
0.022943406,220,177,06241902_proc_00345.png,3.195934296,60,43,5.833932655,1,,,8105.309046,345,.png,0.022943406
0.023009909,215,161,06241902_proc_00346.png,2.674115181,61,38,159.3988773,1,,,7282.211771,346,.png,0.023009909
0.023076412,211,165,06241902_proc_00347.png,2.406434774,60,42,175.8402803,1,,,7916.813487,347,.png,0.023076412
0.023142914,170,159,06241902_proc_00348.png,1.909322977,54,36,18.10888738,1,,,6107.256119,348,.png,0.023142914
0.023209417,230,121,06241902_proc_00349.png,2.324449778,60,31,155.1983469,1,,,5843.362336,349,.png,0.023209417
0.023275919,203,156,06241902_proc_00350.png,3.751199484,65,48,170.7425102,1,,,9801.769079,350,.png,0.023275919
0.02354193,196,117,06241902_proc_00354.png,2.543637276,60,36,174.890899,1,,,6785.840132,354,.png,0.02354193
0.023608433,194,127,06241902_proc_00355.png,1.89125824,51,33,175.7351326,1,,,5287.300436,355,.png,0.023608433
0.023674935,198,129,06241902_proc_00356.png,3.141165257,64,37,174.5070172,1,,,7439.291404,356,.png,0.023674935
0.023741438,197,161,06241902_proc_00357.png,3.0738554,72,40,163.4136984,1,,,9047.786842,357,.png,0.023741438
0.02380794,204,160,06241902_proc_00358.png,3.257843733,53,39,1.699594711,1,,,6493.672015,358,.png,0.02380794
0.023874443,216,114,06241902_proc_00359.png,2.785081148,61,33,168.2030808,1,,,6324.026012,359,.png,0.023874443
0.023874443,201,173,06241902_proc_00359.png,2.998914957,58,34,0.372675345,1,,,6195.220713,359,.png,0.023874443
0.023940946,208,159,06241902_proc_00360.png,4.52221489,77,42,13.78845463,1,,,10159.91064,360,.png,0.023940946
0.024073951,186,175,06241902_proc_00362.png,2.551239967,56,39,2.291975844,1,,,6861.238355,362,.png,0.024073951
0.024206956,207,157,06241902_proc_00364.png,3.629970074,62,39,171.8639777,1,,,7596.371036,364,.png,0.024206956
0.024273459,226,179,06241902_proc_00365.png,3.722350597,61,42,0.832395794,1,,,8048.760378,365,.png,0.024273459
0.024472967,240,130,06241902_proc_00368.png,5.430671692,68,50,158.3069316,1,,,10681.41502,368,.png,0.024472967
0.024539469,202,129,06241902_proc_00369.png,3.911799431,62,41,152.186522,1,,,7985.928525,369,.png,0.024539469
0.024605972,216,130,06241902_proc_00370.png,5.453624725,78,46,170.6167314,1,,,11272.03444,370,.png,0.024605972
0.02480548,233,176,06241902_proc_00373.png,3.817714214,51,41,176.8916511,1,,,6569.070239,373,.png,0.02480548
0.024871982,222,172,06241902_proc_00374.png,2.678569555,62,36,29.20297923,1,,,7012.034803,374,.png,0.024871982
0.024938485,229,179,06241902_proc_00375.png,3.138371468,56,39,9.045789839,1,,,6861.238355,375,.png,0.024938485
0.025004988,226,171,06241902_proc_00376.png,2.58241868,56,40,171.002836,1,,,7037.167544,376,.png,0.025004988
0.025137993,221,113,06241902_proc_00378.png,3.368350267,73,40,175.7280125,1,,,9173.450548,378,.png,0.025137993
0.025270998,196,171,06241902_proc_00380.png,3.771134853,65,37,178.9245342,1,,,7555.530332,380,.png,0.025270998
0.025337501,198,166,06241902_proc_00381.png,1.782564878,37,31,163.905332,1,,,3603.406774,381,.png,0.025337501
0.025404003,204,157,06241902_proc_00382.png,3.082243443,45,36,169.3151995,1,,,5089.380099,382,.png,0.025404003
0.025537009,197,131,06241902_proc_00384.png,3.290864229,63,39,11.76734104,1,,,7718.89315,384,.png,0.025537009
0.025603511,204,134,06241902_proc_00385.png,3.508219957,68,42,171.5232631,1,,,8972.388619,385,.png,0.025603511
0.025670014,217,144,06241902_proc_00386.png,4.55234766,75,47,169.7491121,1,,,11074.1141,386,.png,0.025670014
0.025736517,210,151,06241902_proc_00387.png,3.188918829,60,38,160.2897372,1,,,7162.83125,387,.png,0.025736517
0.025803019,201,162,06241902_proc_00388.png,2.658042431,44,35,164.0016001,1,,,4838.052687,388,.png,0.025803019
0.025869522,204,164,06241902_proc_00389.png,2.238420963,44,32,169.4676989,1,,,4423.362456,389,.png,0.025869522
0.025936024,203,165,06241902_proc_00390.png,2.495521545,56,36,175.8125767,1,,,6333.45079,390,.png,0.025936024
0.026202035,245,174,06241902_proc_00394.png,2.366872311,41,36,176.3597773,1,,,4636.990757,394,.png,0.026202035
0.026268538,214,156,06241902_proc_00395.png,3.968276978,55,41,160.4051179,1,,,7084.291434,395,.png,0.026268538
0.02633504,224,167,06241902_proc_00396.png,3.504650116,64,39,175.7864004,1,,,7841.415263,396,.png,0.02633504
0.026401543,223,174,06241902_proc_00397.png,3.950144053,58,44,14.48579475,1,,,8017.344452,397,.png,0.026401543
0.026468045,236,163,06241902_proc_00398.png,2.931819201,50,40,16.80143891,1,,,6283.185307,398,.png,0.026468045
0.026534548,215,136,06241902_proc_00399.png,4.930605888,53,47,153.4119331,1,,,7825.7073,399,.png,0.026534548
0.026601051,214,133,06241902_proc_00400.png,6.266638756,73,52,163.6099144,1,,,11925.48571,400,.png,0.026601051
0.026601051,217,148,06241902_proc_00400.png,5.570634842,67,51,170.3699669,1,,,10734.8221,400,.png,0.026601051
0.026667553,226,135,06241902_proc_00401.png,4.896852016,66,46,150.425356,1,,,9537.875296,401,.png,0.026667553
0.026734056,258,138,06241902_proc_00402.png,1.793279409,40,32,127.6578801,1,,,4021.238597,402,.png,0.026734056
0.026933564,227,165,06241902_proc_00405.png,2.450326443,46,34,5.283110769,1,,,4913.45091,405,.png,0.026933564
0.027000067,213,159,06241902_proc_00406.png,3.563968658,60,40,168.365735,1,,,7539.822369,406,.png,0.027000067
0.027066569,195,125,06241902_proc_00407.png,3.914001942,69,41,161.5503818,1,,,8887.565617,407,.png,0.027066569
0.027199574,190,167,06241902_proc_00409.png,2.554922342,63,40,173.6586189,1,,,7916.813487,409,.png,0.027199574
0.027266077,196,168,06241902_proc_00410.png,3.734770536,62,41,13.00575423,1,,,7985.928525,410,.png,0.027266077
0.02733258,189,158,06241902_proc_00411.png,6.44500494,77,59,178.6066383,1,,,14272.25543,411,.png,0.02733258
0.027399082,189,162,06241902_proc_00412.png,4.510113716,74,60,176.35387,1,,,13948.67138,412,.png,0.027399082
0.027465585,187,156,06241902_proc_00413.png,3.693750858,59,38,177.7833022,1,,,7043.450729,413,.png,0.027465585
0.027532088,196,154,06241902_proc_00414.png,3.513406754,67,45,167.2248261,1,,,9471.901851,414,.png,0.027532088
0.02759859,201,125,06241902_proc_00415.png,3.958177328,78,54,168.459055,1,,,13232.38826,415,.png,0.02759859
0.027665093,210,126,06241902_proc_00416.png,4.257864475,77,50,159.4625654,1,,,12095.13172,416,.png,0.027665093
0.027731595,209,129,06241902_proc_00417.png,3.731150627,55,43,157.2875532,1,,,7429.866626,417,.png,0.027731595
0.027931103,174,178,06241902_proc_00420.png,1.557058811,40,27,163.4308029,1,,,3392.920066,420,.png,0.027931103
0.028064109,237,120,06241902_proc_00422.png,3.441204071,61,43,157.835348,1,,,8240.39753,422,.png,0.028064109
0.028130611,224,143,06241902_proc_00423.png,4.358289719,56,42,7.234742128,1,,,7389.025921,423,.png,0.028130611
0.028197114,222,146,06241902_proc_00424.png,6.290185452,69,60,178.9974057,1,,,13006.19359,424,.png,0.028197114
0.028263616,221,157,06241902_proc_00425.png,5.608411312,62,49,2.16743204,1,,,9544.158482,425,.png,0.028263616
0.028330119,224,159,06241902_proc_00426.png,5.514011383,61,53,10.60045359,1,,,10156.76905,426,.png,0.028330119
0.028396622,224,161,06241902_proc_00427.png,3.010819435,52,38,173.8147899,1,,,6207.787083,427,.png,0.028396622
0.028463124,231,153,06241902_proc_00428.png,5.053724289,58,52,179.6485137,1,,,9475.043443,428,.png,0.028463124
0.028529627,225,153,06241902_proc_00429.png,3.984090328,47,40,179.4384287,1,,,5906.194189,429,.png,0.028529627
0.02859613,203,151,06241902_proc_00430.png,6.140577793,64,53,175.2565412,1,,,10656.28228,430,.png,0.02859613
0.028662632,220,138,06241902_proc_00431.png,3.935938835,58,49,160.6321004,1,,,8928.406322,431,.png,0.028662632
0.028729135,231,128,06241902_proc_00432.png,2.201268435,47,35,172.5938124,1,,,5167.919915,432,.png,0.028729135
0.028928643,202,144,06241902_proc_00435.png,3.448646545,56,39,165.2267721,1,,,6861.238355,435,.png,0.028928643
0.028995145,205,134,06241902_proc_00436.png,3.531152725,61,45,157.915198,1,,,8623.671834,436,.png,0.028995145
0.029061648,203,132,06241902_proc_00437.png,4.111843586,69,49,12.9563933,1,,,10621.72476,437,.png,0.029061648
0.029194653,203,138,06241902_proc_00439.png,4.289407253,80,47,3.754472171,1,,,11812.38838,439,.png,0.029194653
0.029261156,204,164,06241902_proc_00440.png,3.421217442,63,41,3.411372132,1,,,8114.733824,440,.png,0.029261156
0.029327658,209,162,06241902_proc_00441.png,4.478635788,67,50,167.7528416,1,,,10524.33539,441,.png,0.029327658
0.029394161,203,147,06241902_proc_00442.png,5.669910908,82,56,153.2865581,1,,,14426.19347,442,.png,0.029394161
0.029460664,210,149,06241902_proc_00443.png,5.038964748,80,52,166.0964413,1,,,13069.02544,443,.png,0.029460664
0.029926182,237,154,06241902_proc_00450.png,2.049204111,40,36,164.6922569,1,,,4523.893421,450,.png,0.029926182
0.029992685,222,151,06241902_proc_00451.png,4.661837101,56,55,122.5062543,1,,,9676.105373,451,.png,0.029992685
0.030059187,215,152,06241902_proc_00452.png,6.067825794,66,56,142.1937623,1,,,11611.32645,452,.png,0.030059187
0.03012569,224,138,06241902_proc_00453.png,1.352255344,36,30,141.046451,1,,,3392.920066,453,.png,0.03012569
0.030192193,238,136,06241902_proc_00454.png,6.63585186,71,62,88.52132119,1,,,13829.29086,454,.png,0.030192193
0.030258695,234,150,06241902_proc_00455.png,5.40950489,63,54,71.61155549,1,,,10687.69821,455,.png,0.030258695
0.030325198,226,156,06241902_proc_00456.png,5.211777687,76,61,124.9813441,1,,,14564.42354,456,.png,0.030325198
0.0303917,227,152,06241902_proc_00457.png,4.370729446,57,50,179.3582219,1,,,8953.539063,457,.png,0.0303917
0.030458203,212,156,06241902_proc_00458.png,4.265453339,50,44,15.35934862,1,,,6911.503838,458,.png,0.030458203
0.030657711,215,176,06241902_proc_00461.png,2.456779242,47,37,172.4577465,1,,,5463.229625,461,.png,0.030657711
0.030790716,194,133,06241902_proc_00463.png,2.905791283,57,41,174.693317,1,,,7341.902031,463,.png,0.030790716
0.030923721,193,148,06241902_proc_00465.png,3.176130772,73,48,91.67124233,1,,,11008.14066,465,.png,0.030923721
0.030990224,184,138,06241902_proc_00466.png,3.954297066,69,59,126.4061864,1,,,12789.42369,466,.png,0.030990224
0.031056727,195,139,06241902_proc_00467.png,6.673195839,102,72,11.49881471,1,,,23071.85645,467,.png,0.031056727
0.031123229,193,141,06241902_proc_00468.png,5.959793568,90,62,175.3464393,1,,,17530.08701,468,.png,0.031123229
0.031189732,205,144,06241902_proc_00469.png,5.920737743,76,56,159.5563354,1,,,13370.61833,469,.png,0.031189732
0.031256235,206,144,06241902_proc_00470.png,6.247349262,79,65,133.6821616,1,,,16132.07828,470,.png,0.031256235
0.031322737,196,144,06241902_proc_00471.png,5.054509163,93,64,167.3597369,1,,,18698.75947,471,.png,0.031322737
0.03138924,188,148,06241902_proc_00472.png,5.187662125,81,60,175.7736352,1,,,15268.1403,472,.png,0.03138924
0.031455743,191,148,06241902_proc_00473.png,2.921893358,63,49,166.1396295,1,,,9698.096522,473,.png,0.031455743
0.031522245,205,154,06241902_proc_00474.png,3.339708805,50,40,154.1032251,1,,,6283.185307,474,.png,0.031522245
0.03165525,205,157,06241902_proc_00476.png,2.583745718,52,38,165.3380137,1,,,6207.787083,476,.png,0.03165525
0.031721753,226,151,06241902_proc_00477.png,2.485672235,47,42,179.7915661,1,,,6201.503898,477,.png,0.031721753
0.031788256,226,157,06241902_proc_00478.png,2.055635452,52,39,175.450843,1,,,6371.149901,478,.png,0.031788256
0.031854758,225,153,06241902_proc_00479.png,5.622914314,71,57,8.416240204,1,,,12714.02547,479,.png,0.031854758
0.031921261,233,160,06241902_proc_00480.png,6.239519119,66,56,179.339834,1,,,11611.32645,480,.png,0.031921261
0.031987764,227,156,06241902_proc_00481.png,4.591422558,63,48,2.843624183,1,,,9500.176184,481,.png,0.031987764
0.032054266,220,151,06241902_proc_00482.png,8.148768425,82,66,168.4586528,1,,,17002.29944,482,.png,0.032054266
0.032120769,228,156,06241902_proc_00483.png,7.874720097,77,63,11.81198401,1,,,15239.86596,483,.png,0.032120769
0.032187271,219,153,06241902_proc_00484.png,7.144248009,76,62,130.7405596,1,,,14803.18458,484,.png,0.032187271
0.032253774,221,150,06241902_proc_00485.png,7.013480186,70,64,159.522181,1,,,14074.33509,485,.png,0.032253774
0.032320277,221,147,06241902_proc_00486.png,3.901297569,61,50,161.7422077,1,,,9581.857593,486,.png,0.032320277
0.032386779,241,138,06241902_proc_00487.png,2.894435644,49,42,175.9244487,1,,,6465.397681,487,.png,0.032386779
0.032453282,257,138,06241902_proc_00488.png,1.451158524,37,27,178.6871757,1,,,3138.451061,488,.png,0.032453282
0.03265279,190,156,06241902_proc_00491.png,3.866928101,61,47,116.8824063,1,,,9006.946138,491,.png,0.03265279
0.032719292,193,145,06241902_proc_00492.png,3.667332172,72,47,162.7809753,1,,,10631.14954,492,.png,0.032719292
0.032785795,210,144,06241902_proc_00493.png,5.139852524,71,51,159.7756698,1,,,11375.707,493,.png,0.032785795
0.032852298,206,142,06241902_proc_00494.png,5.927455425,75,57,158.4957283,1,,,13430.30859,494,.png,0.032852298
0.0329188,204,146,06241902_proc_00495.png,5.158229351,77,59,146.4712673,1,,,14272.25543,495,.png,0.0329188
0.032985303,201,146,06241902_proc_00496.png,5.239141464,80,70,120.2998846,1,,,17592.91886,496,.png,0.032985303
0.033051806,213,146,06241902_proc_00497.png,6.572853565,70,57,139.7226818,1,,,12534.95469,497,.png,0.033051806
0.033118308,205,145,06241902_proc_00498.png,4.675209999,74,53,157.9495317,1,,,12321.32639,498,.png,0.033118308
0.033184811,203,152,06241902_proc_00499.png,4.363563538,67,49,164.6725296,1,,,10313.84868,499,.png,0.033184811
0.033251313,206,151,06241902_proc_00500.png,4.661030769,76,59,152.6672478,1,,,14086.90146,500,.png,0.033251313
0.033317816,202,151,06241902_proc_00501.png,4.018703461,64,46,150.883006,1,,,9248.848772,501,.png,0.033317816
0.033517324,221,163,06241902_proc_00504.png,3.214217663,48,41,160.891815,1,,,6182.654342,504,.png,0.033517324
0.033583827,224,163,06241902_proc_00505.png,2.105858564,41,33,150.509142,1,,,4250.57486,505,.png,0.033583827
0.033650329,216,150,06241902_proc_00506.png,4.944113255,54,49,146.7902679,1,,,8312.654161,506,.png,0.033650329
0.033716832,223,146,06241902_proc_00507.png,5.581037521,71,58,155.4972445,1,,,12937.07855,507,.png,0.033716832
0.033849837,218,144,06241902_proc_00509.png,5.978065968,70,55,169.2674924,1,,,12095.13172,509,.png,0.033849837
0.03391634,218,148,06241902_proc_00510.png,8.002544403,81,69,109.8890371,1,,,17558.36134,510,.png,0.03391634
0.033982842,221,151,06241902_proc_00511.png,7.352632523,78,70,27.29869517,1,,,17153.09589,511,.png,0.033982842
0.034049345,220,148,06241902_proc_00512.png,6.419411659,70,58,124.3309257,1,,,12754.86617,512,.png,0.034049345
0.034115848,225,163,06241902_proc_00513.png,4.390176773,67,49,0.443169647,1,,,10313.84868,513,.png,0.034115848
0.03418235,230,162,06241902_proc_00514.png,3.475629091,60,46,172.3281847,1,,,8670.795724,514,.png,0.03418235
0.034248853,225,156,06241902_proc_00515.png,4.750969887,66,52,149.0009201,1,,,10781.94599,515,.png,0.034248853
0.034315355,221,161,06241902_proc_00516.png,2.740734577,61,55,173.4245269,1,,,10540.04335,516,.png,0.034315355
0.034448361,164,167,06241902_proc_00518.png,1.640632153,32,25,159.9777478,1,,,2513.274123,518,.png,0.034448361
0.034514863,196,170,06241902_proc_00519.png,2.89206934,55,43,177.2002935,1,,,7429.866626,519,.png,0.034514863
0.034581366,210,162,06241902_proc_00520.png,3.189171314,61,54,131.5916046,1,,,10348.4062,520,.png,0.034581366
0.034647869,206,149,06241902_proc_00521.png,4.953794956,73,59,154.7344899,1,,,13530.83956,521,.png,0.034647869
0.034714371,205,145,06241902_proc_00522.png,7.763786316,74,65,145.0359782,1,,,15111.06066,522,.png,0.034714371
0.034780874,203,145,06241902_proc_00523.png,8.844557762,77,71,40.21788529,1,,,17175.08704,523,.png,0.034780874
0.034847376,208,143,06241902_proc_00524.png,6.83070755,77,68,155.7531956,1,,,16449.37913,524,.png,0.034847376
0.034913879,202,142,06241902_proc_00525.png,6.074386597,86,79,103.7767623,1,,,21343.98049,525,.png,0.034913879
0.034980382,204,135,06241902_proc_00526.png,8.270311356,82,74,112.7868131,1,,,19063.18422,526,.png,0.034980382
0.035046884,203,135,06241902_proc_00527.png,7.808737755,82,67,151.4550327,1,,,17259.91004,527,.png,0.035046884
0.035113387,204,146,06241902_proc_00528.png,5.60052681,68,61,110.1406886,1,,,13031.32633,528,.png,0.035113387
0.03517989,211,161,06241902_proc_00529.png,3.948771477,60,52,142.7115214,1,,,9801.769079,529,.png,0.03517989
0.035246392,201,149,06241902_proc_00530.png,3.02384901,62,52,134.7088858,1,,,10128.49472,530,.png,0.035246392
0.035312895,204,128,06241902_proc_00531.png,2.659767389,78,45,12.15146149,1,,,11026.99021,531,.png,0.035312895
0.035512403,216,161,06241902_proc_00534.png,3.890842676,68,56,39.97164331,1,,,11963.18482,534,.png,0.035512403
0.035578905,221,158,06241902_proc_00535.png,6.023506165,79,67,130.3472363,1,,,16628.44992,535,.png,0.035578905
0.035645408,216,157,06241902_proc_00536.png,7.155858517,79,68,150.8642367,1,,,16876.63574,536,.png,0.035645408
0.035711911,222,151,06241902_proc_00537.png,9.184619904,85,72,0.143472352,1,,,19226.54704,537,.png,0.035711911
0.035778413,213,153,06241902_proc_00538.png,6.883381844,77,68,172.7401023,1,,,16449.37913,538,.png,0.035778413
0.035844916,218,136,06241902_proc_00539.png,6.324315071,70,64,138.4549338,1,,,14074.33509,539,.png,0.035844916
0.035911419,220,138,06241902_proc_00540.png,7.591560364,79,69,4.549004171,1,,,17124.82155,540,.png,0.035911419
0.035977921,216,139,06241902_proc_00541.png,5.11911726,80,58,175.0537337,1,,,14576.98991,541,.png,0.035977921
0.036044424,220,143,06241902_proc_00542.png,4.767443657,72,51,2.436217059,1,,,11535.92822,542,.png,0.036044424
0.036110926,207,137,06241902_proc_00543.png,3.171238899,67,46,92.15365176,1,,,9682.388558,543,.png,0.036110926
0.036177429,221,164,06241902_proc_00544.png,3.18429637,55,43,178.0456289,1,,,7429.866626,544,.png,0.036177429
0.036243932,222,178,06241902_proc_00545.png,2.703433514,45,40,173.0442924,1,,,5654.866776,545,.png,0.036243932
0.036376937,199,145,06241902_proc_00547.png,4.394285202,78,58,135.9660846,1,,,14212.56516,547,.png,0.036376937
0.03644344,200,146,06241902_proc_00548.png,5.679721832,71,59,137.4191391,1,,,13160.13163,548,.png,0.03644344
0.036509942,204,151,06241902_proc_00549.png,5.835647106,64,58,144.7546939,1,,,11661.59193,549,.png,0.036509942
0.036576445,203,153,06241902_proc_00550.png,6.241571903,80,60,164.8955045,1,,,15079.64474,550,.png,0.036576445
0.036642947,209,154,06241902_proc_00551.png,9.272789001,83,65,1.582429646,1,,,16948.89237,551,.png,0.036642947
0.03670945,209,154,06241902_proc_00552.png,8.57951355,80,63,161.2723385,1,,,15833.62697,552,.png,0.03670945
0.036775953,213,143,06241902_proc_00553.png,7.601757526,77,66,59.45857257,1,,,15965.57387,553,.png,0.036775953
0.036842455,216,138,06241902_proc_00554.png,5.849862576,65,61,132.8210386,1,,,12456.41487,554,.png,0.036842455
0.036908958,212,136,06241902_proc_00555.png,5.880903244,66,55,166.2649241,1,,,11403.98133,555,.png,0.036908958
0.036975461,209,134,06241902_proc_00556.png,5.92980051,78,64,156.9178641,1,,,15682.83053,556,.png,0.036975461
0.037041963,210,132,06241902_proc_00557.png,3.967549801,72,60,162.2466632,1,,,13571.68026,557,.png,0.037041963
0.037174968,211,144,06241902_proc_00559.png,2.203731298,50,43,144.8251883,1,,,6754.424205,559,.png,0.037174968
0.037241471,206,139,06241902_proc_00560.png,3.700972795,76,57,116.2187236,1,,,13609.37938,560,.png,0.037241471
0.037307974,209,139,06241902_proc_00561.png,5.428122044,69,49,152.8304415,1,,,10621.72476,561,.png,0.037307974
0.037374476,212,139,06241902_proc_00562.png,5.14279604,64,58,172.2240106,1,,,11661.59193,562,.png,0.037374476
0.037440979,218,151,06241902_proc_00563.png,7.94129467,79,71,69.14434089,1,,,17621.19319,563,.png,0.037440979
0.037507482,216,154,06241902_proc_00564.png,7.720005989,81,69,48.11473485,1,,,17558.36134,564,.png,0.037507482
0.037573984,212,154,06241902_proc_00565.png,9.776683807,89,77,171.4471227,1,,,21529.33446,565,.png,0.037573984
0.037640487,214,154,06241902_proc_00566.png,7.722021103,73,65,155.0078512,1,,,14906.85714,566,.png,0.037640487
0.037706989,212,153,06241902_proc_00567.png,8.2948246,75,70,174.3921206,1,,,16493.36143,567,.png,0.037706989
0.037773492,210,154,06241902_proc_00568.png,9.060910225,77,68,112.3458834,1,,,16449.37913,568,.png,0.037773492
0.037839995,218,147,06241902_proc_00569.png,6.68593359,69,65,149.4488029,1,,,14090.04305,569,.png,0.037839995
0.037906497,215,139,06241902_proc_00570.png,5.577486515,69,61,149.4649119,1,,,13222.96348,570,.png,0.037906497
0.037973,211,141,06241902_proc_00571.png,3.590285301,75,58,21.70275533,1,,,13665.92804,571,.png,0.037973
0.038039503,215,138,06241902_proc_00572.png,2.340092182,71,55,2.994445646,1,,,12267.91931,572,.png,0.038039503
0.03823901,205,136,06241902_proc_00575.png,4.815864086,80,64,115.0518541,1,,,16084.95439,575,.png,0.03823901
0.038305513,207,136,06241902_proc_00576.png,7.154811382,79,68,149.7694632,1,,,16876.63574,576,.png,0.038305513
0.038372016,205,139,06241902_proc_00577.png,7.751502991,81,77,58.74161445,1,,,19594.11338,577,.png,0.038372016
0.038438518,206,137,06241902_proc_00578.png,8.326512337,81,76,42.79762383,1,,,19339.64438,578,.png,0.038438518
0.038505021,206,144,06241902_proc_00579.png,6.977434158,81,72,164.0717939,1,,,18321.76836,579,.png,0.038505021
0.038571524,209,150,06241902_proc_00580.png,6.376747131,81,71,132.8891459,1,,,18067.29935,580,.png,0.038571524
0.038638026,205,144,06241902_proc_00581.png,6.405515671,80,72,76.35978688,1,,,18095.57368,581,.png,0.038638026
0.038704529,206,150,06241902_proc_00582.png,5.858551025,85,71,55.28804882,1,,,18959.51166,582,.png,0.038704529
0.038771031,209,151,06241902_proc_00583.png,7.372675896,86,78,162.8961493,1,,,21073.80352,583,.png,0.038771031
0.038837534,216,151,06241902_proc_00584.png,6.333673477,77,71,148.1518046,1,,,17175.08704,584,.png,0.038837534
0.038904037,210,140,06241902_proc_00585.png,4.199904919,74,53,155.8601136,1,,,12321.32639,585,.png,0.038904037
0.038970539,210,135,06241902_proc_00586.png,2.278303623,79,48,139.3947918,1,,,11912.91934,586,.png,0.038970539
0.039103545,206,174,06241902_proc_00588.png,2.407386541,53,46,12.48731982,1,,,7659.202889,588,.png,0.039103545
0.039170047,209,151,06241902_proc_00589.png,5.518176079,80,75,31.14326863,1,,,18849.55592,589,.png,0.039170047
0.03923655,209,144,06241902_proc_00590.png,5.88327837,75,65,147.6419242,1,,,15315.26419,590,.png,0.03923655
0.039303052,206,138,06241902_proc_00591.png,5.096161366,74,65,43.40313376,1,,,15111.06066,591,.png,0.039303052
0.039369555,207,146,06241902_proc_00592.png,6.695338249,80,71,140.6776208,1,,,17844.24627,592,.png,0.039369555
0.039436058,213,145,06241902_proc_00593.png,8.163263321,78,71,140.5010638,1,,,17398.14012,593,.png,0.039436058
0.03950256,210,145,06241902_proc_00594.png,8.808073997,86,74,130.8997747,1,,,19993.09565,594,.png,0.03950256
